,borough,neighborhood,block,lot,easement,building_class_present,address,zip_code,commmercial_units,land_sq_feet,gross_sq_feet,year_built,sale_price,sale_date
291420,4,ROSEDALE,13469,68,,A2,145-82 222ND   STREET,11413,0,3800,2250,1950,335000,2012-03-26
291421,4,ROSEDALE,13472,25,,A2,145-55 224TH   STREET,11413,0,3000,945,1930,0,2012-08-25
291422,4,ROSEDALE,13477,3,,A2,220-15 145TH ROAD,11413,0,3800,960,1950,0,2012-09-12
291423,4,ROSEDALE,13477,30,,A1,145-10 221ST STREET,11413,0,3200,1482,1925,0,2012-12-20
291424,4,ROSEDALE,13482,17,,A5,225-08 145TH   AVENUE,11413,0,1900,1092,1960,0,2012-07-05
291425,4,ROSEDALE,13487,30,,A1,145-29 230TH STREET,11413,0,2000,1920,1925,346691,2012-09-28
291426,4,ROSEDALE,13488,39,,A2,230-40 145TH   AVENUE,11413,0,4000,610,1945,215000,2012-09-12
291427,4,ROSEDALE,13489,81,,A2,231-06 145TH AVENUE,11413,0,6000,1000,1940,0,2012-08-22
291428,4,ROSEDALE,13489,86,,A2,231-14 145TH AVENUE,11413,0,4000,936,1940,0,2012-02-23
291429,4,ROSEDALE,13491,59,,A1,144-40 222ND   STREET,11413,0,2900,1552,1930,393600,2012-12-14
291430,4,ROSEDALE,13495,16,,A2,144-47 225TH   STREET,11413,0,3600,1125,1955,257550,2013-01-01
291431,4,ROSEDALE,13495,20,,A2,144-39 225TH   STREET,11413,0,3240,1442,1925,0,2012-08-13
291432,4,ROSEDALE,13506,112,,A2,227-01 143RD ROAD,11413,0,5382,1150,1955,0,2012-04-06
291433,4,ROSEDALE,13507,5,,A2,143-81 227TH   STREET,11413,0,4000,2300,1955,0,2012-10-16
291434,4,ROSEDALE,13510,14,,A2,143-45 230TH   STREET,11413,0,8040,1010,1960,330000,2012-03-12
291435,4,ROSEDALE,13512,66,,A1,230-35 EDGEWOOD AVENUE,11413,0,8757,1700,1940,398000,2012-02-09
291436,4,ROSEDALE,13513,4,,A2,228-31 EDGEWOOD AVENUE,11413,0,4134,1720,1970,267397,2012-06-28
291437,4,ROSEDALE,13513,9,,A2,229-09 EDGEWOOD AVENUE,11413,0,4000,1040,1950,335000,2012-09-11
291438,4,ROSEDALE,13516,13,,A5,143-08 232ND   STREET,11413,0,2008,1440,1940,0,2012-12-15
291439,4,ROSEDALE,13516,20,,A5,143-22 232ND STREET,11413,0,2008,2190,1940,388500,2012-09-13
291440,4,ROSEDALE,13516,20,,A5,143-22 232ND STREET,11413,0,2008,2190,1940,230000,2012-04-04
291441,4,ROSEDALE,13517,5,,A5,232-15 143RD   AVENUE,11413,0,2468,2316,1940,330000,2012-09-25
291442,4,ROSEDALE,13517,22,,A5,232-18 SOUTH CONDUIT AVE,11413,0,3191,2316,1940,340000,2012-04-26
291443,4,ROSEDALE,13518,14,,A5,143-01 232ND STREET,11413,0,2342,2618,1940,425000,2012-05-21
291444,4,ROSEDALE,13539,64,,A5,146-11 BROOKVILLE BOULEVARD,11422,0,2332,1831,1945,280000,2012-05-01
291445,4,ROSEDALE,13540,93,,A1,146-53 BROOKVILLE BOULEVARD,11422,0,3000,2572,1925,315000,2012-03-29
291446,4,ROSEDALE,13541,74,,A1,240-05 EDGEWOOD AVE,11422,0,3900,1810,1925,0,2012-12-20
291447,4,ROSEDALE,13541,90,,A1,240-29 EDGEWOOD AVENUE,11422,0,3900,1323,1925,195000,2012-01-04
291448,4,ROSEDALE,13541,108,,A1,240-57 EDGEWOOD AVENUE,11422,0,5200,1358,1925,370000,2012-04-19
291449,4,ROSEDALE,13543,20,,A1,240-32 MAYDA ROAD,11422,0,3200,1345,1925,355000,2012-12-03
291450,4,ROSEDALE,13544,31,,A1,241-20 NEWHALL AVENUE,11422,0,3000,1498,1925,254400,2012-03-27
291451,4,ROSEDALE,13544,44,,A2,146-18 243RD   STREET,11422,0,4000,840,1949,245000,2012-07-12
291452,4,ROSEDALE,13545,17,,A1,241-24 MAYDA ROAD,11422,0,3000,1590,1920,240000,2012-12-10
291453,4,ROSEDALE,13547,12,,A1,241-29 MAYDA ROAD,11422,0,3000,1384,1920,0,2012-01-11
291454,4,ROSEDALE,13550,51,,A1,240-23 144TH   AVENUE,11422,0,3000,1624,1925,0,2012-10-15
291455,4,ROSEDALE,13552,61,,A1,240-01 CANEY ROAD,11422,0,3200,1640,1925,325000,2012-06-29
291456,4,ROSEDALE,13552,79,,A1,240-34 WELLER AVENUE,11422,0,3500,1624,1925,192000,2012-06-01
291457,4,ROSEDALE,13553,13,,A1,241-30 WELLER AVENUE,11422,0,4000,1800,1950,405000,2012-03-01
291458,4,ROSEDALE,13554,79,,A1,240-34 143RD AVENUE,11422,0,3000,1680,1930,280000,2012-08-13
291459,4,ROSEDALE,13554,79,,A1,240-34 143 AVENUE,11422,0,3000,1680,1930,0,2012-04-18
291460,4,ROSEDALE,13556,7,,A1,240-25 143 AVENUE,11422,0,3000,1624,1920,0,2012-06-25
291461,4,ROSEDALE,13556,35,,A1,240-16 142ND AVENUE,11422,0,3000,1672,1920,285000,2012-05-01
291462,4,ROSEDALE,13558,13,,A1,240-23 142 AVENUE,11422,0,3000,1572,1925,291018,2012-04-10
291463,4,ROSEDALE,13563,123,,S1,241-04 140TH   AVENUE,11422,1,1900,1900,1930,310566,2012-12-28
291464,4,ROSEDALE,13563,123,,S1,241-04 140TH AVENUE,11422,1,1900,1900,1930,50000,2012-07-20
291465,4,ROSEDALE,13566,92,,A2,245-15 147TH AVENUE,11422,0,4374,1872,1945,10,2012-06-11
291466,4,ROSEDALE,13570,8,,A1,243-18 CANEY ROAD,11422,0,4000,1154,1935,0,2012-06-14
291467,4,ROSEDALE,13572,73,,A2,243-25 WELLER AVENUE,11422,0,4000,1662,1950,238000,2012-08-08
291469,4,ROSEDALE,13575,56,,A1,143-15 248TH   STREET,11422,0,4000,1880,1920,329600,2012-11-28
291470,4,ROSEDALE,13582,54,,A2,249-29 MAYDA ROAD,11422,0,4500,1720,1955,0,2012-04-27
291471,4,ROSEDALE,13583,9,,A2,146-07 249TH   STREET,11422,0,4700,1586,1960,375000,2012-09-18
291472,4,ROSEDALE,13584,28,,A5,144-11 253RD   STREET,11422,0,3000,1440,1965,0,2012-12-13
291473,4,ROSEDALE,13587,21,,A2,144-15 256 STREET,11422,0,4200,900,1945,400000,2012-12-18
291474,4,ROSEDALE,13587,21,,A2,144-15 256TH STREET,11422,0,4200,900,1945,294000,2012-05-21
291475,4,ROSEDALE,13592,14,,A2,141-29 253RD   STREET,11422,0,4750,1246,1945,0,2012-09-01
291476,4,ROSEDALE,13592,38,,A2,141-28 254TH   STREET,11422,0,5000,900,1945,0,2012-08-30
291477,4,ROSEDALE,13595,15,,A1,141-33 249TH   STREET,11422,0,5000,1886,1940,0,2012-10-11
291478,4,ROSEDALE,13597,14,,A2,140-37 247TH   STREET,11422,0,5000,1281,1940,0,2012-08-10
291479,4,ROSEDALE,13597,51,,A2,140-26 248TH STREET,11422,0,5000,1488,1940,335000,2012-04-18
291480,4,ROSEDALE,13599,12,,A2,140-09 243 STREET,11422,0,4000,1588,1940,360000,2012-10-05
291481,4,ROSEDALE,13599,12,,A2,140-09 243RD   STREET,11422,0,4000,1588,1940,245000,2012-05-18
291482,4,ROSEDALE,13601,10,,A1,258-11 FRANCIS LEWIS BOULEV,11422,0,6576,1324,1920,180000,2012-04-25
291483,4,ROSEDALE,13601,43,,A2,145-16 HOOK CREEK BOULEVARD,11422,0,3402,1035,1950,396000,2012-06-28
291485,4,ROSEDALE,13604,42,,A2,143-16 257TH   STREET,11422,0,4000,1125,1955,0,2012-10-24
291486,4,ROSEDALE,13612,34,,A2,139-18 248TH STREET,11422,0,5000,1008,1930,275000,2012-06-07
291487,4,ROSEDALE,13614,28,,S1,139-14 246 STREET,11422,1,5800,3360,1955,740000,2012-06-20
291488,4,ROSEDALE,13617,3,,A1,251-11 139TH AVENUE,11422,0,5000,1426,1920,280000,2012-07-23
291489,4,ROSEDALE,13624,52,,A1,137-38 250TH STREET,11422,0,2800,1473,1925,230000,2012-10-24
291490,4,ROSEDALE,13625,46,,A2,137-32 CANEY LANE,11422,0,3700,1138,1955,355000,2012-06-11
291491,4,ROSEDALE,13635,21,,A2,245-28 147TH ROAD,11422,0,3800,1150,1950,0,2012-03-09
291492,4,ROSEDALE,13641,61,,A1,249-37 148TH ROAD,11422,0,2600,1440,1960,339200,2012-09-06
291493,4,ROSEDALE,13641,71,,A1,249-25 148TH   ROAD,11422,0,2600,1836,1960,261300,2012-09-07
291494,4,ROSEDALE,13642,15,,A1,245-18 148TH ROAD,11422,0,2600,1236,1965,0,2012-12-12
291495,4,ROSEDALE,13643,6,,A2,148-67 HUXLEY STREET,11422,0,4565,1025,1950,367500,2012-02-17
291496,4,ROSEDALE,13647,76,,A5,253-10 147TH AVENUE,11422,0,5063,1585,1960,365000,2012-10-04
291498,4,ROSEDALE,13649,43,,A5,147-15 WELLER LANE,11422,0,3900,1440,1960,315000,2012-10-03
291499,4,ROSEDALE,13651,57,,A5,253-09 148TH AVENUE,11422,0,2280,1156,1960,1,2012-09-14
291500,4,ROSEDALE,13662,15,,A5,257-16 147TH   AVENUE,11422,0,3450,1440,1960,350000,2012-04-16
291501,4,ROSEDALE,13665,20,,A2,255-23 148TH   AVENUE,11422,0,6300,1168,1945,545000,2012-03-09
291502,4,ROSEDALE,13667,28,,A2,255-40 148TH   ROAD,11422,0,4000,704,1960,330000,2012-09-07
291503,4,ROSEDALE,13667,28,,A2,255-40 148TH   ROAD,11422,0,4000,704,1960,387523,2012-03-16
291504,4,ROSEDALE,13668,21,,A5,255-51 149TH AVE,11422,0,2185,1728,1960,0,2012-07-06
291505,4,ROSEDALE,13668,23,,A5,255-49 149TH   AVENUE,11422,0,2185,1584,1960,345000,2012-11-20
291506,4,ROSEDALE,13673,33,,A2,257-58 148TH   ROAD,11422,0,5000,832,1960,0,2012-09-17
291507,4,ROSEDALE,13681,39,,A2,259-15 147TH   ROAD,11422,0,4800,1125,1955,0,2012-02-03
291508,4,ROSEDALE,13681,77,,A5,259-10 147TH   AVENUE,11422,0,3420,1440,1960,0,2012-09-20
291509,4,ROSEDALE,13682,42,,A2,147-04 HOOK CREEK BOULEVARD,11422,0,4300,1170,1949,319000,2012-03-26
291510,4,ROSEDALE,13687,69,,A2,259-50 148TH   AVENUE,11422,0,4500,1350,1950,349800,2012-05-21
291511,4,ROSEDALE,13689,7,,A2,259-16 148TH DRIVE,11422,0,3900,1500,1950,0,2012-03-26
291512,4,ROSEDALE,13694,3,,A5,148-25 HOOK CREEK BOULEVARD,11422,0,1470,2280,1996,312000,2012-01-20
291513,4,ROSEDALE,13710,56,,A2,147-19 230TH STREET,11413,0,4000,441,1930,162000,2012-05-01
291514,4,ROSEDALE,13711,13,,A2,147-18 231ST STREET,11413,0,4000,1000,1960,354200,2012-11-20
291515,4,ROSEDALE,13712,79,,A2,147-03 231ST STREET,11413,0,3864,2000,1955,310000,2012-06-04
291516,4,ROSEDALE,13730,12,,A5,235-39 148TH   AVENUE,11422,0,2725,2043,1965,250000,2012-11-15
291517,4,ROSEDALE,13730,17,,A5,235-27 148TH AVENUE,11422,0,2700,2043,1965,400000,2012-12-13
291518,4,ROSEDALE,13730,17,,A5,235-27 148TH   AVENUE,11422,0,2700,2043,1965,225000,2012-04-16
291519,4,ROSEDALE,13730,44,,A5,235-26 147TH   DRIVE,11422,0,2700,2043,1965,345000,2012-09-01
291520,4,ROSEDALE,13730,54,,A5,235-44 147TH   DRIVE,11422,0,2700,2043,1965,75000,2012-05-18
291521,4,ROSEDALE,13732,15,,A2,235-29 148TH ROAD,11422,0,4000,1708,1940,95000,2012-12-28
291522,4,ROSEDALE,13736,23,,A2,14801 236TH   STREET,11422,0,1890,480,1925,180000,2012-10-24
291523,4,ROSEDALE,13746,32,,A2,239-50 148TH ROAD,11422,0,4000,978,1945,0,2012-06-01
291524,4,ROSEDALE,13748,68,,A2,24105 148 DRIVE,11422,0,4000,1025,1950,350000,2012-06-28
291525,4,ROSEDALE,13750,40,,A2,147-54 HUXLEY STREET,11422,0,4000,1230,1955,255000,2012-08-09
291526,4,ROSEDALE,13750,164,,A2,147-87 EDGEWOOD STREET,11422,0,5200,978,1955,247000,2012-11-27
291527,4,ROSEDALE,13750,168,,A1,147-79 EDGEWOOD STREET,11422,0,5200,2154,1955,200000,2012-05-24
291528,4,ROSEDALE,13921,102,,A1,6 3 STREET,11422,0,3817,996,1915,147578,2012-03-05
291715,4,SO. JAMAICA-BAISLEY PARK,11968,20,,A1,114-28 139TH   STREET,11436,0,2000,896,1920,190550,2012-10-23
291716,4,SO. JAMAICA-BAISLEY PARK,11968,32,,A2,114-27 VAN WYCK EXPRESSWAY,11436,0,3000,1020,1920,300000,2012-01-10
291717,4,SO. JAMAICA-BAISLEY PARK,11968,34,,A2,114-23 VAN WYCK EXPRESSWAY,11436,0,3000,1020,1920,203700,2012-08-10
291718,4,SO. JAMAICA-BAISLEY PARK,11969,11,,A1,114-12 140TH STREET,11436,0,2400,2360,2010,370000,2012-02-17
291719,4,SO. JAMAICA-BAISLEY PARK,11970,1,,A1,140-02 LINDEN BOULEVARD,11436,0,4000,1198,1920,220000,2012-04-19
291720,4,SO. JAMAICA-BAISLEY PARK,11970,1,,A1,140-02 LINDEN BOULEVARD,11436,0,4000,1198,1920,0,2012-04-19
291721,4,SO. JAMAICA-BAISLEY PARK,11970,13,,A1,114-16 141ST STREET,11436,0,2000,896,1920,305000,2012-10-04
291722,4,SO. JAMAICA-BAISLEY PARK,11970,41,,A1,114-47 140TH STREET,11436,0,2500,1505,1920,370000,2012-09-12
291723,4,SO. JAMAICA-BAISLEY PARK,11970,41,,A1,114-47 140TH ST,11436,0,2500,1505,1920,204000,2012-05-17
291724,4,SO. JAMAICA-BAISLEY PARK,11970,51,,A1,114-27 140TH STREET,11436,0,2500,1505,1920,370000,2012-03-26
291725,4,SO. JAMAICA-BAISLEY PARK,11974,3,,A5,144-06 LINDEN BOULEVARD,11436,0,1400,868,1920,10,2012-11-19
291726,4,SO. JAMAICA-BAISLEY PARK,11975,6,,A5,114-02 INWOOD STREET,11436,0,1800,960,1925,449000,2012-09-28
291727,4,SO. JAMAICA-BAISLEY PARK,11975,39,,A5,114-81 145TH   STREET,11436,0,1408,868,1925,155620,2012-10-16
291728,4,SO. JAMAICA-BAISLEY PARK,11975,39,,A5,114-81 145TH   STREET,11436,0,1408,868,1925,1,2012-06-07
291729,4,SO. JAMAICA-BAISLEY PARK,11976,19,,A1,114-28 146TH   STREET,11436,0,2000,896,1925,133874,2012-07-11
291730,4,SO. JAMAICA-BAISLEY PARK,11976,54,,A5,114-33 INWOOD STREET,11436,0,1600,928,1930,249000,2012-06-27
291731,4,SO. JAMAICA-BAISLEY PARK,11977,38,,A1,114-48 147TH ST,11436,0,2000,896,1925,0,2012-10-02
291732,4,SO. JAMAICA-BAISLEY PARK,11977,49,,A1,146-01 115TH   AVENUE,11436,0,2500,1280,1925,166650,2012-08-30
291733,4,SO. JAMAICA-BAISLEY PARK,11977,56,,A1,114-37 146TH   STREET,11436,0,2000,896,1925,175000,2012-02-16
291734,4,SO. JAMAICA-BAISLEY PARK,11977,65,,A1,114-19 146TH STREET,11436,0,2000,896,1925,220000,2012-03-26
291735,4,SO. JAMAICA-BAISLEY PARK,11978,35,,A1,147-11 115TH AVENUE,11436,0,2600,1248,1930,325000,2012-06-25
291736,4,SO. JAMAICA-BAISLEY PARK,11978,42,,A1,114-47 147TH STREET,11436,0,2000,896,1930,184000,2012-03-27
291737,4,SO. JAMAICA-BAISLEY PARK,11979,29,,A1,114-48 149 STREET,11436,0,2000,914,1915,340500,2012-12-11
291738,4,SO. JAMAICA-BAISLEY PARK,11979,29,,A1,114-48 149TH   STREET,11436,0,2000,914,1915,145000,2012-05-01
291739,4,SO. JAMAICA-BAISLEY PARK,11979,41,,A1,114-49 148TH STREET,11436,0,2000,914,1915,279000,2012-01-10
291740,4,SO. JAMAICA-BAISLEY PARK,11979,51,,A1,114-29 148TH STREET,11436,0,2000,1082,1915,275600,2012-02-09
291741,4,SO. JAMAICA-BAISLEY PARK,11979,52,,A1,114-27 148 STREET,11436,0,2000,1128,1915,195000,2012-06-05
291742,4,SO. JAMAICA-BAISLEY PARK,11984,40,,A5,140-20 115TH   AVENUE,11436,0,2100,1782,1940,5000,2012-04-19
291743,4,SO. JAMAICA-BAISLEY PARK,11985,6,,A1,115-04 142ND   STREET,11436,0,8000,1924,1940,0,2012-07-07
291744,4,SO. JAMAICA-BAISLEY PARK,11985,37,,A1,141-07 116TH   AVENUE,11436,0,4000,1100,1920,252280,2012-09-04
291745,4,SO. JAMAICA-BAISLEY PARK,11987,59,,A2,115-11 143RD STREET,11436,0,4000,1344,1925,0,2012-10-05
291746,4,SO. JAMAICA-BAISLEY PARK,11989,4,,A1,115-20 INWOOD STREET,11436,0,4000,1116,1930,235000,2012-01-12
291747,4,SO. JAMAICA-BAISLEY PARK,11990,21,,A2,145-41 116TH AVENUE,11436,0,4000,1406,1955,260000,2012-11-20
291748,4,SO. JAMAICA-BAISLEY PARK,11991,6,,A5,115-26 147TH STREET,11436,0,1600,1024,1930,292000,2012-04-27
291749,4,SO. JAMAICA-BAISLEY PARK,11991,46,,A1,11515 146TH STREET,11436,0,2000,980,1930,155000,2012-05-08
291750,4,SO. JAMAICA-BAISLEY PARK,11991,47,,A1,115-13 146TH STREET,11436,0,2000,882,1930,285000,2012-06-08
291751,4,SO. JAMAICA-BAISLEY PARK,11991,54,,A1,146-12 115TH AVENUE,11436,0,2500,1552,1925,0,2012-11-17
291752,4,SO. JAMAICA-BAISLEY PARK,11991,237,,A5,115-35 146TH   STREET,11436,0,1600,1024,1930,200000,2012-05-17
291753,4,SO. JAMAICA-BAISLEY PARK,11992,89,,A1,147-05 116TH AVENUE,11436,0,2000,1148,1920,280000,2012-12-14
291754,4,SO. JAMAICA-BAISLEY PARK,11992,89,,A1,147-05 116TH   AVENUE,11436,0,2000,1148,1920,0,2012-12-10
291755,4,SO. JAMAICA-BAISLEY PARK,11992,99,,A1,115-37 147TH STREET,11436,0,2300,1088,1920,299000,2012-05-01
291756,4,SO. JAMAICA-BAISLEY PARK,11992,100,,A1,115-35 147TH   STREET,11436,0,2300,1088,1920,300000,2012-03-09
291757,4,SO. JAMAICA-BAISLEY PARK,11994,43,,A1,115-25 149TH STREET,11436,0,1600,868,1925,0,2012-06-27
291758,4,SO. JAMAICA-BAISLEY PARK,11996,122,,A1,116-22 139TH STREET,11436,0,3186,1282,1920,360400,2012-12-14
291759,4,SO. JAMAICA-BAISLEY PARK,11996,122,,A1,116-22 139TH STREET,11436,0,3186,1282,1920,175000,2012-02-20
291760,4,SO. JAMAICA-BAISLEY PARK,11996,134,,A1,116-10 139 STREET,11436,0,2215,1042,1920,350000,2012-12-05
291761,4,SO. JAMAICA-BAISLEY PARK,11996,134,,A1,116-10 139TH STREET,11436,0,2215,1042,1920,121000,2012-01-19
291762,4,SO. JAMAICA-BAISLEY PARK,11997,305,,A1,116-16 140TH STREET,11436,0,2280,1680,1920,180000,2012-03-19
291763,4,SO. JAMAICA-BAISLEY PARK,11997,305,,A1,116-16 140TH STREET,11436,0,2280,1680,1920,97500,2012-02-28
291764,4,SO. JAMAICA-BAISLEY PARK,11997,306,,A1,116-18 140TH STREET,11436,0,2280,1680,1920,328600,2012-02-24
291765,4,SO. JAMAICA-BAISLEY PARK,11997,309,,A1,116-26 140TH STREET,11436,0,2280,1313,1920,0,2012-09-19
291766,4,SO. JAMAICA-BAISLEY PARK,11997,313,,A1,116-36 140TH   STREET,11436,0,2280,1313,1920,0,2012-10-01
291767,4,SO. JAMAICA-BAISLEY PARK,11998,236,,A2,116-41 140TH   STREET,11436,0,4002,1232,1945,270000,2012-05-22
291768,4,SO. JAMAICA-BAISLEY PARK,11999,14,,A1,116-31 141 STREET,11436,0,1995,966,1930,0,2012-03-05
291769,4,SO. JAMAICA-BAISLEY PARK,11999,37,,A1,116-20 142ND STREET,11436,0,1902,1120,1925,240000,2012-12-01
291770,4,SO. JAMAICA-BAISLEY PARK,11999,37,,A1,116-20 142ND   STREET,11436,0,1902,1120,1925,132000,2012-04-02
291771,4,SO. JAMAICA-BAISLEY PARK,11999,39,,A1,116-24 142ND   STREET,11436,0,1997,1120,1925,285000,2012-01-03
291772,4,SO. JAMAICA-BAISLEY PARK,12000,9,,A1,142-18 116TH   AVENUE,11436,0,2000,1127,1920,136525,2012-07-17
291773,4,SO. JAMAICA-BAISLEY PARK,12000,12,,A1,142-24 116TH   AVENUE,11436,0,2000,1008,1920,254440,2012-10-18
291774,4,SO. JAMAICA-BAISLEY PARK,12002,3,,A2,143-08 116 AVENUE,11436,0,4000,1998,1945,50000,2012-03-30
291775,4,SO. JAMAICA-BAISLEY PARK,12002,94,,A1,116-19 143RD   STREET,11436,0,4200,1656,1945,310000,2012-05-03
291776,4,SO. JAMAICA-BAISLEY PARK,12004,278,,A5,116-34 INWOOD STREET,11436,0,2500,1394,1955,0,2012-06-05
291777,4,SO. JAMAICA-BAISLEY PARK,12006,21,,A1,116-34 147TH STREET,11436,0,2300,1576,1930,0,2012-06-15
291778,4,SO. JAMAICA-BAISLEY PARK,12006,63,,A2,146-07 FOCH BOULEVARD,11436,0,4000,704,1930,280000,2012-05-08
291780,4,SO. JAMAICA-BAISLEY PARK,12007,268,,A1,116-14 148TH   STREET,11436,0,2000,1170,1920,0,2012-06-12
291781,4,SO. JAMAICA-BAISLEY PARK,12007,275,,A1,116-28 148TH STREET,11436,0,2000,1170,1920,132736,2012-06-19
291782,4,SO. JAMAICA-BAISLEY PARK,12007,280,,A1,116-38 148TH   STREET,11436,0,2000,1170,1920,300000,2012-10-05
291783,4,SO. JAMAICA-BAISLEY PARK,12007,280,,A1,116-38 148TH STREET,11436,0,2000,1170,1920,165000,2012-02-28
291784,4,SO. JAMAICA-BAISLEY PARK,12008,46,,A1,116-51 148TH   STREET,11436,0,2250,1360,1920,275977,2012-01-27
291785,4,SO. JAMAICA-BAISLEY PARK,12011,30,,A1,117-42 140TH   STREET,11436,0,2500,1080,1930,200000,2012-08-06
291786,4,SO. JAMAICA-BAISLEY PARK,12011,30,,A1,117-42 140TH   STREET,11436,0,2500,1080,1930,159705,2012-06-05
291787,4,SO. JAMAICA-BAISLEY PARK,12012,21,,A1,117-33 140TH STREET,11436,0,2500,896,1930,135000,2012-10-22
291788,4,SO. JAMAICA-BAISLEY PARK,12012,42,,A1,117-70 141ST   STREET,11436,0,5000,1328,1930,250000,2012-08-01
291789,4,SO. JAMAICA-BAISLEY PARK,12013,16,,A1,117-43 141ST   STREET,11436,0,5000,1648,1940,312000,2012-11-19
291790,4,SO. JAMAICA-BAISLEY PARK,12013,32,,A1,117-58 142ND STREET,11436,0,2500,1024,1930,170000,2012-10-11
291791,4,SO. JAMAICA-BAISLEY PARK,12013,125,,A1,117-33 141 STREET,11436,0,2185,1040,1940,120000,2012-12-20
291792,4,SO. JAMAICA-BAISLEY PARK,12014,4,,A1,142-08 FOCH BOULEVARD,11436,0,2079,870,1920,295000,2012-05-24
291793,4,SO. JAMAICA-BAISLEY PARK,12014,34,,A1,117-27 142ND STREET,11436,0,1976,840,1920,0,2012-08-29
291794,4,SO. JAMAICA-BAISLEY PARK,12014,40,,A1,117-15 142ND   STREET,11436,0,1976,840,1920,305000,2012-12-03
291795,4,SO. JAMAICA-BAISLEY PARK,12014,72,,A1,117-43 142 STREET,11436,0,2667,1397,1925,341250,2012-03-02
291796,4,SO. JAMAICA-BAISLEY PARK,12015,59,,A1,117-11 142ND   PLACE,11436,0,3018,1328,1940,0,2012-03-20
291797,4,SO. JAMAICA-BAISLEY PARK,12015,87,,A1,117-27 142ND   PLACE,11436,0,1899,848,1925,285000,2012-02-22
291798,4,SO. JAMAICA-BAISLEY PARK,12017,18,,A1,117-26 144TH STREET,11436,0,2500,1208,1930,170000,2012-12-13
291799,4,SO. JAMAICA-BAISLEY PARK,12017,19,,A1,117-28 144TH STREET,11436,0,2500,1208,1930,339900,2012-06-28
291800,4,SO. JAMAICA-BAISLEY PARK,12020,11,,A1,117-12 146TH STREET,11436,0,2400,1600,1930,65000,2012-10-12
291801,4,SO. JAMAICA-BAISLEY PARK,12021,31,,A1,117-29 146TH STREET,11436,0,2400,1022,1930,0,2012-03-28
291802,4,SO. JAMAICA-BAISLEY PARK,12022,11,,A9,147-18 FOCH BLVD,11436,0,2376,1280,1930,185000,2012-04-09
291803,4,SO. JAMAICA-BAISLEY PARK,12022,52,,A1,117-15 147TH STREET,11436,0,2640,1264,1930,190000,2012-08-07
291804,4,SO. JAMAICA-BAISLEY PARK,12023,94,,A1,143-06 119TH   AVENUE,11436,0,2600,1139,1930,115000,2012-06-05
291805,4,SO. JAMAICA-BAISLEY PARK,12024,114,,A1,144-10 119TH AVENUE,11436,0,3000,1264,1925,0,2012-12-17
291806,4,SO. JAMAICA-BAISLEY PARK,12025,72,,A1,119-34 INWOOD ST,11436,0,2400,951,1930,306220,2012-08-08
291807,4,SO. JAMAICA-BAISLEY PARK,12025,91,,A5,119-43 145TH   STREET,11436,0,2000,1200,1930,303000,2012-03-01
291808,4,SO. JAMAICA-BAISLEY PARK,12026,50,,A1,119-01 INWOOD STREET,11436,0,2500,1488,1930,160420,2012-08-17
291809,4,SO. JAMAICA-BAISLEY PARK,12026,56,,A1,119-04 146TH   STREET,11436,0,2000,1375,1925,278500,2012-06-04
291810,4,SO. JAMAICA-BAISLEY PARK,12026,56,,A1,119-04 146TH   STREET,11436,0,2000,1375,1925,115000,2012-02-28
291811,4,SO. JAMAICA-BAISLEY PARK,12027,60,,A1,119-22 147TH STREET,11436,0,2000,896,1920,260000,2012-03-23
291812,4,SO. JAMAICA-BAISLEY PARK,12027,113,,A0,146-09 120TH AVENUE,11436,0,4347,1133,1950,180000,2012-09-20
291813,4,SO. JAMAICA-BAISLEY PARK,12027,124,,A1,119-33 146TH   STREET,11436,0,2400,1312,1925,344000,2012-03-16
291814,4,SO. JAMAICA-BAISLEY PARK,12028,7,,A1,147-16 119TH AVENUE,11436,0,2500,1280,1925,300000,2012-05-16
291815,4,SO. JAMAICA-BAISLEY PARK,12031,29,,A1,120-18 141ST   STREET,11436,0,2850,1260,1915,135000,2012-09-28
291816,4,SO. JAMAICA-BAISLEY PARK,12032,6,,S1,140-09 ROCKAWAY BLVD,11436,1,1075,1914,1920,285000,2012-10-05
291817,4,SO. JAMAICA-BAISLEY PARK,12033,41,,A1,120-34 142ND   STREET,11436,0,3000,1584,1910,100000,2012-08-07
291818,4,SO. JAMAICA-BAISLEY PARK,12037,145,,A1,142-21 122ND   AVENUE,11436,0,3827,1364,1925,260000,2012-02-22
291819,4,SO. JAMAICA-BAISLEY PARK,12037,165,,A5,120-12 143 STREET,11436,0,2440,2000,1930,0,2012-10-26
291820,4,SO. JAMAICA-BAISLEY PARK,12040,66,,A1,120-62 144TH   STREET,11436,0,2085,1168,1920,211299,2012-11-06
291821,4,SO. JAMAICA-BAISLEY PARK,12040,177,,A5,120-19 143RD ST,11436,0,1967,2400,1945,249000,2012-11-16
291822,4,SO. JAMAICA-BAISLEY PARK,12042,42,,A5,120-20 INWOOD STREET,11436,0,2600,1056,1960,0,2012-10-06
291823,4,SO. JAMAICA-BAISLEY PARK,12042,47,,A5,120-34 INWOOD STREET,11436,0,2600,1056,1960,278100,2012-10-22
291824,4,SO. JAMAICA-BAISLEY PARK,12043,105,,A5,120-17 INWOOD STREET,11436,0,2600,1056,1960,250000,2012-07-10
291825,4,SO. JAMAICA-BAISLEY PARK,12043,128,,A2,120-40 146TH STREET,11436,0,3000,1047,1925,0,2012-11-09
